,Maize_Closing Stocks,Maize_Domestic Utilization,Maize_Production,Rice_Closing Stocks,Rice_Domestic Utilization,Rice_Production,Soybean_Closing Stocks,Soybean_Domestic Utilization,Soybean_Production,Wheat_Closing Stocks,Wheat_Domestic Utilization,Wheat_Production,class,Country/Region
0,-0.47259004499001345,0.178279973712574,1.2527161738169992,-0.9126783114819936,-0.8956555571466952,-0.8766301258307735,-0.2723223469276788,1.5105608350722548,1.8455085600815095,-0.7930183618897488,-0.6152807798594268,0.051109985442991585,1,Argentina
1,-0.49740467471987504,-0.44747929844687645,-0.43453568237609896,-0.4604229145176538,-0.4363847703862101,-0.42898841834576584,-0.5066501147704303,-0.49925376272998606,-0.49925376272998606,0.28291046554699195,1.1797181504508558,2.7477447830250346,2,Australia
2,-0.42293495007587745,0.7875579825376824,1.3136668463682206,-0.7754096663680838,-0.5871975394262335,-0.5739211653266011,-0.6494142729519627,0.42441010275361435,2.3291793044597253,-0.733237654522192,-0.4666688882864318,-0.6460300991618604,1,Brazil
3,-0.5796884929757333,0.8320794695464995,0.6787413762388413,-0.7859017908722392,-0.7478316435682689,-0.7890743031475701,-0.7150490167231833,-0.48662813289936135,-0.0044062670490706704,-0.15034183171429022,0.11614919941350207,2.6319514337508743,2,Canada
4,0.34957235402011044,1.867376915183894,1.5579472929818183,-0.3534134624764244,0.16079131874094407,0.14920502438091535,-1.5422680142011271,-0.4094558645439555,-1.4796768370605362,-0.22797923223089445,-0.04662853790000772,-0.025470956894737506,3,China
5,-0.6443237192968376,1.6606868354830906,0.2319367364506865,-0.7869016917574517,-0.25074910781701754,-0.47798275142612123,-0.8195758104463426,-0.316097345194799,-0.847794367495839,-0.38887151863823743,2.2517913463093864,0.3878813938294831,4,Egypt
6,-0.39609552065005205,0.9033159464050239,0.5649742107919725,-0.7753421293078594,-0.7157378857283582,-0.7521627012491645,-0.7439817266402133,-0.43583168303638625,-0.7305415540683651,-0.51433008226037,1.6920008557298636,1.9037322700139085,2,European Union
7,-0.9719352231658991,-0.421783210053126,-0.4055754121564426,-0.3715618644577691,1.214291262137432,1.6208558826162072,-1.016906155358105,-0.7573531101675559,-0.7352100623368759,-0.5929923427645699,1.1964855123354416,1.241684723371263,0,India
8,-0.6956196635911676,0.7035775110234468,0.6509865192970814,-0.28734749097859474,1.8197521117422264,1.7747729740815195,-0.8409368775719139,-0.6250370168005194,-0.8028776072436232,-0.7648183369153326,-0.0845953781387916,-0.8478567449043304,0,Indonesia
9,-0.496814572331056,2.5287223881272576,-0.8582631199613536,-0.20340339837234397,0.8235357104831484,0.7236058179030074,-0.8157397614166126,-0.12260901713733631,-0.8136135934893757,-0.5605996101481674,0.4897273459069324,-0.6945481895641011,4,Japan
