class,Maize_Closing Stocks,Maize_Domestic Utilization,Maize_Production,Rice_Closing Stocks,Rice_Domestic Utilization,Rice_Production,Soybean_Closing Stocks,Soybean_Domestic Utilization,Soybean_Production,Wheat_Closing Stocks,Wheat_Domestic Utilization,Wheat_Production
0,-0.518024181366806,0.5610544208591185,1.686085811796681,-0.7970190078217074,-0.7061945823206692,-0.6882016891262259,-0.6566943404351118,0.8896538783864069,1.6945992533746022,-0.761834442192295,-0.5147053903407228,-0.18871973081327084
1,-0.23486143620570737,1.9481178173803002,1.9176773730748202,-0.6252942526554154,-0.16375280416257423,-0.31733903185224166,-0.8252907254983922,-0.32759829867425416,-0.563850678820233,-0.46260743390506764,0.010210703164327872,-0.3554112318455636
2,-0.39111349601743456,0.1956736642570737,0.38372342569482654,-0.6502812456954149,-0.5972983226657115,-0.6252998072468056,-0.6238509109368783,-0.4501138120079065,-0.4771220024023765,-0.1047721340095151,1.1129536457158506,2.2275009953142924
3,-0.5182375634086893,2.1668756936052316,-0.5138752027491087,-0.44010023433745954,0.3132952656153518,0.028120963163149243,-0.8090719723413968,-0.2339307409775717,-0.7907131294077736,-0.2393619395161653,1.3450749248509744,-0.3080760644965414
4,-0.7662316112252147,0.4081570709355617,0.13898087346612426,-0.17180325009489655,1.5701197220703662,1.8960685507151305,-0.8406448136221829,-0.584147707336899,-0.7860573143639029,-0.6176094812977476,0.14701376986690917,-0.3938458091132485
