class,Maize_Closing Stocks,Maize_Domestic Utilization,Maize_Production,Rice_Closing Stocks,Rice_Domestic Utilization,Rice_Production,Soybean_Closing Stocks,Soybean_Domestic Utilization,Soybean_Production,Wheat_Closing Stocks,Wheat_Domestic Utilization,Wheat_Production
0,-0.49339120930791913,2.0751812931263895,-0.534450040433081,-0.35780425039240005,0.413481884834929,0.12241230642705009,-0.8308687721303725,-0.4050131229037087,-0.8288013057852062,0.05379666580560455,1.2109141324709238,-0.4254575817122097
1,-0.4984093479706341,0.09334097526748138,0.35321971667135543,-0.6426908990368059,-0.6034304672387844,-0.6136676391064715,-0.632408851671255,-0.45843567779535427,-0.44087478602144164,-0.09467211956347954,1.0507495156987174,2.4872795807666725
2,-0.5405161658076848,0.34469597789299145,1.2893791706040347,-0.8077649269379388,-0.6964326687550304,-0.6739001762444508,-0.2659442732901957,1.0313520056400909,2.0691725178859666,-0.7654524431652895,-0.5222893725211372,-0.4622996453013548
3,-0.7092700643797191,0.3403950206926103,0.12037316604196949,-0.10569327531785407,1.6192292909599157,1.8888382000362554,-0.8222490495371313,-0.6218794125645063,-0.7774412491134672,-0.6527257709869817,0.13314937002745325,-0.4127262258585446
4,-0.11291172674557863,1.9720980806292805,1.8573373173547914,-0.5874770189132256,-0.09974371331338336,-0.28971865036509453,-0.8345399412062987,-0.3879925921470938,-0.5867951849987416,-0.5809199749830408,-0.027210455175572034,-0.3221261401360435
