,Maize_Domestic Utilization,Maize_Opening Stocks,Maize_Production,Rice_Domestic Utilization,Rice_Opening Stocks,Rice_Production,Soybean_Domestic Utilization,Soybean_Opening Stocks,Soybean_Production,Wheat_Domestic Utilization,Wheat_Opening Stocks,Wheat_Production,class,Country/Region
0,0.2435589390672803,-0.4706328006396286,1.9294005405343015,-0.8798506066902947,-0.9011842363896184,-0.8667595157384369,1.3543622490934366,-0.330024786712267,1.3330286193941128,-0.5966951579538148,-0.7615459329031352,-0.05365731106193562,4,Argentina
1,-0.360645409043991,-0.3793577338947002,-0.3564871146327223,-0.3502496730158193,-0.36688285066089404,-0.3814368811003345,-0.3803973074975173,-0.384555601908786,-0.3803973074975173,0.4689343260041133,-0.20990723663550093,3.0813827898836696,1,Australia
2,0.7388270402655279,-0.4337993976987664,1.488439348386406,-0.5799433963561682,-0.7302133028508518,-0.572777345901942,0.3416541226661401,-0.7204414158678162,2.2621556443987734,-0.4794015369529334,-0.7119724471491852,-0.6025273129391843,4,Brazil
3,0.6655072517507052,-0.48914368615599774,0.6048408372698192,-0.7009788711466332,-0.7387710637740704,-0.7437437206987333,-0.48914368615599774,-0.6820827748329145,-0.11122175988162461,0.12647124111725738,-0.19675145898582486,2.7550176914940154,1,Canada
4,1.889960088072778,0.14209984684309784,1.5863140249919272,0.14287084827284188,-0.4243292035421712,0.10149377154324649,-0.28606294714141145,-1.5140112242470445,-1.5114412194812312,0.04726667098458417,-0.13597466881790993,-0.03818598747871081,0,China
5,1.6481616007166948,-0.681298111114201,0.20004072198672282,-0.23338084231784334,-0.8016124583960705,-0.26382182175060553,-0.28991408983583017,-0.8552465650156991,-0.8943849671435361,2.2381367735326094,-0.4725599664324032,0.40587972577016224,3,Egypt
6,0.9650006990001823,-0.4443513637893001,0.7035639223728256,-0.7213212041325918,-0.781484479088678,-0.7512934538379874,-0.401033805820918,-0.756762842470359,-0.7320412058520398,1.4795607815336909,-0.5419252569908073,1.9820882090759822,1,European Union
7,-0.4179507756592092,-1.0034367015371797,-0.37558723000199057,1.1503694094662338,-0.29629136248976085,1.6387450537607338,-0.7805392766945831,-1.0460174961464865,-0.7892292347781151,1.159928363358119,-0.5200577831407105,1.2800670338629492,2,India
8,0.842835750444938,-0.7045322394134124,0.7780622066834257,1.7870900772794294,-0.4022557018596882,1.6769750528848584,-0.6131295721055006,-0.8398369752707938,-0.7966546127631189,-0.12516887576877425,-0.7621087227569789,-0.8412763873543829,2,Indonesia
9,2.5176169055941604,-0.4129618861265601,-0.8867020667430675,0.8319832396796107,-0.181600402569661,0.7372352035563093,-0.119904006954488,-0.8205987857268108,-0.8382263273311458,0.4618048659885724,-0.6112717291753307,-0.6773750101915874,3,Japan
10,-0.34527910995334116,-0.5069244075562823,-0.3096220590115159,-0.468890219885002,-0.5211872279330124,-0.44987312604936186,-0.464135946426092,-0.5354500483097425,-0.47126735661445707,0.950260407599643,0.27039930297550824,2.851969791163657,1,Kazakhstan
11,2.640842599535647,-0.183261101648254,1.4136411730211884,-0.5294888800791115,-0.5881715543894263,-0.5830368203872738,-0.11797662647802877,-0.5170188117881697,-0.5793691532428791,-0.06442868616986652,-0.5133511446437748,-0.3783809937300508,0,Mexico
12,1.86192894421597,-0.7178897831923913,1.8035808631437293,0.7116382030775085,-0.6970511828094481,0.24068583442299346,-0.6220322214308528,-0.7783217243029265,-0.6345353816606187,0.3698851567972408,-0.7699862841497491,-0.7679024241114548,0,Nigeria
13,0.7798646471308164,-0.6811085382737283,0.6465439001737476,1.9149426733069714,-0.46816567855063246,1.527942171723258,-0.8162809622718675,-0.8533145030932756,-0.8570178571754162,0.26139507563110476,-0.5977830714255604,-0.8570178571754162,2,Philippines
14,2.7979745301561834,-0.5293187002209343,-0.6652526854916802,0.5334379118958053,-0.3995635324624952,0.3913251091127528,-0.26362954719174947,-0.6899679555409066,-0.6590738679793735,0.5241696856273452,-0.3532224011201955,-0.6868785467847532,3,Republic of Korea
15,-0.18926068527434878,-0.49756928346219986,-0.023731132557716222,-0.5367942959542928,-0.5626828041990742,-0.5383632964539766,-0.35479023799098125,-0.5254190423315859,-0.40029125248180913,1.1451742397066556,-0.3175264761234929,2.801254267122823,1,Russian Federation
16,1.7263013906197406,-0.5746169994326888,-0.6922358308730686,0.15314952010466112,-0.6334264151528787,-0.7583964235582822,-0.19970697421647823,-0.7510452465932584,-0.7583964235582822,1.9541878765354765,0.9985348710823909,-0.46434934495733277,3,Saudi Arabia
17,1.7079730605530863,-0.2937687951346484,2.4388595377261613,-0.46154484662292666,-0.6216070566634682,-0.6408916602828104,-0.36126490780234655,-0.6138932152157311,-0.3998341150410312,0.03985484747997406,-0.5618247854435069,-0.23205806355275285,0,South Africa
18,0.245088978262253,-0.6954150684026531,-0.05778520625695409,1.2923960268365635,0.14625634962966966,2.5262098100884915,-0.21081637317192184,-0.7910595477245079,-0.8165647422103359,-0.27936158335258443,-0.5360076028662284,-0.8229410408317929,2,Thailand
19,0.2855235348246392,-0.5624813636045394,0.049354782448259076,-0.6407963902992976,-0.7374665013756397,-0.6738355421861487,-0.37403583062027745,-0.7032036771966831,-0.7289007953309006,2.2152547394751654,0.10809105246932778,1.7624959913960947,1,Turkey
20,0.012844812335222318,-0.4203017707158183,2.3200332558390766,-0.6232172871000896,-0.6339483961396425,-0.6310217300379463,-0.5041995322977767,-0.6202906209983934,-0.36176844868189395,0.16308033888896165,-0.4934684232582238,1.7922578021665245,1,Ukraine
