,Maize_Closing Stocks,Maize_Domestic Utilization,Maize_Production,Rice_Closing Stocks,Rice_Domestic Utilization,Rice_Production,Soybean_Closing Stocks,Soybean_Domestic Utilization,Soybean_Production,Wheat_Closing Stocks,Wheat_Domestic Utilization,Wheat_Production,class,Country/Region
0,-0.5541763431921983,0.15685435830617472,2.040060421496701,-0.8417360433957656,-0.8174150737268073,-0.7978629216399976,-0.5970957014315368,1.3628883248315837,1.1578291687991893,-0.773541951971039,-0.5446387080279008,0.20883446995159566,0,Argentina
1,-0.4112190910983156,-0.38920658738552755,-0.38059299897617577,-0.4035625680677806,-0.3815500643549926,-0.3853783258702601,-0.4150473526135831,-0.41026202571949877,-0.4112190910983156,0.11516686725096346,0.4089859385477428,3.0638852993857433,2,Australia
2,-0.4818720195414136,0.9652544834120622,1.332111202096661,-0.7523019722476494,-0.594974090914531,-0.5785404566124541,-0.7162929794386867,0.41641943194123004,2.231369337950015,-0.750126932413551,-0.48477207265354477,-0.5862739315781373,0,Brazil
3,-0.6023425595008455,1.4904289167159004,1.0182138143900705,-0.8505237922573187,-0.800887545706024,-0.8572313931426288,-0.796862985174838,-0.5191683085230006,-0.016098242124744335,-0.35416132674437245,0.24147363187116286,2.047159790196637,2,Canada
4,0.22599618777576233,1.855127271381785,1.6182673535233698,-0.4865420974200196,0.13639336613629974,0.06674308538103438,-1.4853932238927183,-0.3372040613542484,-1.5172193627264072,-0.0646009414210744,0.030020617496008685,-0.04158819487979169,1,China
5,-0.6591560639704985,1.5715694094069517,0.2242995690502739,-0.7769501483732681,-0.1806175960842468,-0.24982162067087393,-0.878547546170657,-0.29104955021184337,-0.8741302680055532,-0.603203873879183,2.2724442116034314,0.445163477305467,3,Egypt
6,-0.4745498542729157,0.9069431706067521,0.7124541121393435,-0.7824218957617499,-0.725109694489971,-0.758421118333857,-0.7662834419740286,-0.4422729466974734,-0.7362824701891626,-0.39799565040808466,1.379303298778129,2.084636490603019,2,European Union
7,-1.0340763496864052,-0.4369235111480534,-0.36557757285679754,-0.23639498636493786,1.173848249504531,1.634641691190364,-1.0454748132003926,-0.7666346224230287,-0.7740225154413541,-0.5593514525945872,1.1626608686482098,1.2473050143724513,4,India
8,-0.7058721458839484,0.8769048218886831,0.8015344900899865,-0.5015025923528669,1.7480119259466975,1.6813381708940045,-0.8421185149046695,-0.6123839458644111,-0.7964614869881512,-0.7203664404606209,-0.08551633800236744,-0.8435679443623367,4,Indonesia
9,-0.4461320831599926,2.5218954396868063,-0.8744188829935855,-0.1291998512831338,0.8301625803441144,0.7123837103898764,-0.8572874110002418,-0.1291998512831338,-0.8208830330143864,-0.6388611430851093,0.47040166848389636,-0.6388611430851093,3,Japan
10,-0.4599509020220373,-0.36483687869462156,-0.27531779791587735,-0.5830396380928107,-0.5103053849600809,-0.4963180285884021,-0.5802421668184748,-0.5019129711370737,-0.5131028562344166,0.4072651930220474,1.1653799083670375,2.7123815230747117,2,Kazakhstan
11,-0.2577449913305988,2.647699957935568,1.40500089259161,-0.5847710611579562,-0.5237261947901829,-0.5789572643610255,-0.5484348311771388,-0.10658627461039799,-0.5702365691656293,-0.4830296172116672,-0.04554140824262461,-0.353672638479957,1,Mexico
12,-0.7692960158846921,1.8157059115284826,1.7927002309447082,-0.7170103781942961,0.7218903710453998,0.23667965327852553,-0.809033100529393,-0.6521761874582052,-0.6647247405039003,-0.6438104854277419,0.48555928868481024,-0.796484547483698,1,Nigeria
13,-0.7063661472121395,0.7286209092541095,0.6128961466358638,-0.39479947862455445,1.9962521551647414,1.4781612948276712,-0.8487966242807499,-0.8114086240502396,-0.8487966242807499,-0.6173470990442581,0.26038071589105316,-0.8487966242807499,4,Philippines
14,-0.4439912644212897,2.7877314615834234,-0.6841468064454932,-0.36097453384502187,0.4662278886827901,0.43954393956898963,-0.7108307555592935,-0.2957471026779543,-0.6782170399757598,-0.3846935997239555,0.5699988019031249,-0.7049009890895601,3,Republic of Korea
15,-0.4654711867432574,-0.15949201077704137,0.036019038622575196,-0.6263513551954082,-0.5961041300640774,-0.6004877858802122,-0.5860217216869671,-0.38130499507346727,-0.4233880909083623,-0.18228702102094282,1.2827307527313407,2.7021585059958215,2,Russian Federation
16,-0.5236708420829765,1.786306463743745,-0.7212346906076303,-0.49327640384841437,0.13740818951874964,-0.7896221766353951,-0.7896221766353951,-0.21972645973735527,-0.7896221766353951,0.6693108586235867,2.0674550174134443,-0.33370560311696323,3,Saudi Arabia
17,0.002782541305529079,1.633351746345604,2.4551289452452094,-0.6780125647806,-0.5203352241339488,-0.6891427300027166,-0.6576072618733864,-0.3663679385613366,-0.3366874979690258,-0.590826270540687,0.012057678990626174,-0.26434142402526817,1,South Africa
18,-0.7113314573281827,0.13540888726645445,-0.10012803957501154,0.5707049799101765,1.2534639197417679,2.460963354815106,-0.7933221597097057,-0.2357853835153495,-0.8097203001860103,-0.6367944551631618,-0.3177760858968725,-0.815683260359212,4,Thailand
19,-0.6343367601054355,0.4372426838132488,0.13107712840791047,-0.7312891859837927,-0.6330610702912466,-0.6598505563892137,-0.7147052183993368,-0.3460308620987418,-0.7185322878419036,-0.00924875115286957,2.357155854167558,1.5215790258738222,2,Turkey
20,0.4097467658583857,-0.22801502505668228,2.3594756695130226,-0.7083407624430021,-0.7054252799702475,-0.7076118918248135,-0.6223340294967415,-0.6092143583693458,-0.46125362287705,-0.24477904927502123,-0.11576894985563028,1.633520533797128,2,Ukraine
