class,Maize_Closing Stocks,Maize_Domestic Utilization,Maize_Production,Rice_Closing Stocks,Rice_Domestic Utilization,Rice_Production,Soybean_Closing Stocks,Soybean_Domestic Utilization,Soybean_Production,Wheat_Closing Stocks,Wheat_Domestic Utilization,Wheat_Production
0,-0.7505742917024445,0.22571283874341105,0.18679766375351517,-0.07940427427259072,1.5674445647336914,1.8593542866879753,-0.8513670338054654,-0.638688441672956,-0.7742149564759739,-0.6321415453760305,0.18582032072031612,-0.2987391313334485
1,-0.28976747000851494,1.9508983040990138,1.8881978146781062,-0.6184907815573278,-0.018278744797052493,-0.09045849654089498,-0.8309294735519318,-0.4011478926743132,-0.5441855096938792,-0.6052264609334697,-0.08900510568219937,-0.3516061833375366
2,-0.5002533049023937,0.10379606123656857,0.3699018537749074,-0.6410488450712297,-0.6004939158332352,-0.6119681902324546,-0.6302506685100954,-0.4730710352811051,-0.46490127199519365,-0.03909500997846395,1.0793452217564559,2.4080391050362393
3,-0.5412247407707372,0.3599595696066692,1.3224871241449674,-0.8209095597099254,-0.7030011745919267,-0.6880551970230175,-0.4258746500145053,1.0251040556954618,2.0707077548323842,-0.7483056186465731,-0.513462800929279,-0.3374247625935173
4,-0.5537339428754282,2.0298478210461215,-0.5245744190306534,-0.4353674682997033,0.41946353543338605,0.10453129785170137,-0.8250141815714975,-0.37168032374936044,-0.8207851888523298,0.0058948503073810166,1.3242840361878088,-0.3528660164474262
